time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	V(nc_01)	V(nc_02)	V(nc_03)	V(nc_04)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(V1)	I(V2)	I(V3)	I(V4)	I(V5)
0.000000000000000e+000	-7.000000e-002	-7.000000e-002	0.000000e+000	-2.100000e-020	-2.100000e-020	-2.102100e-020	-2.102100e-020	-2.102098e-020	-2.102098e-020	-7.000000e-002	-7.000000e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.200000e-025	4.200000e-025	1.050000e-038	1.050000e-038	-4.168963e-035	-4.168963e-035	0.000000e+000	0.000000e+000	0.000000e+000	4.200000e-025	4.200000e-025	4.200000e-025	4.200000e-025	-1.261169e-043	-1.261169e-043	-4.200000e-025	0.000000e+000	0.000000e+000
1.006310719994779e-004	-7.000001e-002	-7.000001e-002	0.000000e+000	-9.103943e-014	-9.103943e-014	-1.141741e-013	-1.141741e-013	-7.445850e-009	-7.445850e-009	-7.000001e-002	-7.000001e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440795e-016	4.440795e-016	4.608731e-016	4.608731e-016	1.861435e-017	1.861435e-017	0.000000e+000	-1.640831e-029	-3.729734e-029	4.626931e-016	4.626931e-016	1.820789e-018	1.820789e-018	-1.861435e-017	-1.861435e-017	-4.626939e-016	0.000000e+000	0.000000e+000
2.030310719994804e-004	-7.000002e-002	-7.000002e-002	0.000000e+000	-1.871708e-013	-1.871708e-013	-2.112528e-013	-2.112528e-013	-1.502491e-008	-1.502491e-008	-7.000002e-002	-7.000002e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440799e-016	4.440799e-016	4.778974e-016	4.778974e-016	3.756176e-017	3.756176e-017	0.000000e+000	3.786532e-029	-7.169168e-029	4.816404e-016	4.816404e-016	3.743416e-018	3.743416e-018	-3.756175e-017	-3.756175e-017	-4.816408e-016	0.000000e+000	0.000000e+000
3.054310719994828e-004	-7.000002e-002	-7.000002e-002	0.000000e+000	-2.867817e-013	-2.867817e-013	-3.118111e-013	-3.118111e-013	-2.260398e-008	-2.260398e-008	-7.000002e-002	-7.000002e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440807e-016	4.440807e-016	4.948534e-016	4.948534e-016	5.650917e-017	5.650917e-017	0.000000e+000	-5.427363e-029	-1.176349e-028	5.005877e-016	5.005877e-016	5.735634e-018	5.735634e-018	-5.650904e-017	-5.650925e-017	-5.005890e-016	0.000000e+000	0.000000e+000
4.078310719994853e-004	-7.000003e-002	-7.000003e-002	0.000000e+000	-3.898579e-013	-3.898579e-013	-4.158347e-013	-4.158347e-013	-3.018305e-008	-3.018305e-008	-7.000003e-002	-7.000003e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440799e-016	4.440799e-016	5.117388e-016	5.117388e-016	7.545659e-017	7.545659e-017	0.000000e+000	2.271919e-029	-1.570149e-028	5.195350e-016	5.195350e-016	7.797159e-018	7.797159e-018	-7.545632e-017	-7.545632e-017	-5.195359e-016	0.000000e+000	0.000000e+000
5.102310719994759e-004	-7.000004e-002	-7.000004e-002	0.000000e+000	-4.963853e-013	-4.963853e-013	-5.233095e-013	-5.233095e-013	-3.776212e-008	-3.776212e-008	-7.000004e-002	-7.000004e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440803e-016	4.440803e-016	5.285568e-016	5.285568e-016	9.440400e-017	9.440400e-017	0.000000e+000	-8.077936e-029	-1.762000e-028	5.384845e-016	5.384845e-016	9.927707e-018	9.927707e-018	-9.440376e-017	-9.440408e-017	-5.384845e-016	0.000000e+000	0.000000e+000
6.126310719994229e-004	-7.000005e-002	-7.000005e-002	0.000000e+000	-6.063498e-013	-6.063498e-013	-6.342213e-013	-6.342213e-013	-4.534119e-008	-4.534119e-008	-7.000005e-002	-7.000005e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440790e-016	4.440790e-016	5.453044e-016	5.453044e-016	1.133514e-016	1.133514e-016	0.000000e+000	-1.009742e-028	-2.266871e-028	5.574310e-016	5.574310e-016	1.212700e-017	1.212700e-017	-1.133510e-016	-1.133514e-016	-5.574314e-016	0.000000e+000	0.000000e+000
7.150310719993699e-004	-7.000005e-002	-7.000005e-002	0.000000e+000	-7.197372e-013	-7.197372e-013	-7.485562e-013	-7.485562e-013	-5.292027e-008	-5.292027e-008	-7.000005e-002	-7.000005e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440799e-016	4.440799e-016	5.619840e-016	5.619840e-016	1.322988e-016	1.322988e-016	0.000000e+000	1.489370e-028	-2.903008e-028	5.763783e-016	5.763783e-016	1.439474e-017	1.439474e-017	-1.322989e-016	-1.322993e-016	-5.763787e-016	0.000000e+000	0.000000e+000
8.174310719993169e-004	-7.000006e-002	-7.000006e-002	0.000000e+000	-8.365336e-013	-8.365336e-013	-8.662999e-013	-8.662999e-013	-6.049935e-008	-6.049935e-008	-7.000006e-002	-7.000006e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440803e-016	4.440803e-016	5.785949e-016	5.785949e-016	1.512462e-016	1.512462e-016	0.000000e+000	-1.337908e-028	-3.064567e-028	5.953256e-016	5.953256e-016	1.673067e-017	1.673067e-017	-1.512465e-016	-1.512456e-016	-5.953256e-016	0.000000e+000	0.000000e+000
9.198310719992638e-004	-7.000007e-002	-7.000007e-002	0.000000e+000	-9.567252e-013	-9.567252e-013	-9.874389e-013	-9.874389e-013	-6.807844e-008	-6.807844e-008	-7.000007e-002	-7.000007e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440790e-016	4.440790e-016	5.951388e-016	5.951388e-016	1.701936e-016	1.701936e-016	0.000000e+000	-1.565100e-028	-3.503805e-028	6.142734e-016	6.142734e-016	1.913450e-017	1.913450e-017	-1.701930e-016	-1.701936e-016	-6.142734e-016	0.000000e+000	0.000000e+000
1.022231071999260e-003	-7.000007e-002	-7.000007e-002	0.000000e+000	-1.080298e-012	-1.080298e-012	-1.111959e-012	-1.111959e-012	-7.565753e-008	-7.565753e-008	-7.000007e-002	-7.000007e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440803e-016	4.440803e-016	6.116152e-016	6.116152e-016	1.891411e-016	1.891411e-016	0.000000e+000	-1.868023e-028	-4.200526e-028	6.332211e-016	6.332211e-016	2.160596e-017	2.160596e-017	-1.891404e-016	-1.891421e-016	-6.332211e-016	0.000000e+000	0.000000e+000
1.124631071999318e-003	-7.000008e-002	-7.000008e-002	0.000000e+000	-1.207238e-012	-1.207238e-012	-1.239846e-012	-1.239846e-012	-8.323662e-008	-8.323662e-008	-7.000008e-002	-7.000008e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440799e-016	4.440799e-016	6.280237e-016	6.280237e-016	2.080885e-016	2.080885e-016	0.000000e+000	-3.887506e-028	-4.634716e-028	6.521685e-016	6.521685e-016	2.414476e-017	2.414476e-017	-2.080883e-016	-2.080891e-016	-6.521685e-016	0.000000e+000	0.000000e+000
1.227031071999376e-003	-7.000009e-002	-7.000009e-002	0.000000e+000	-1.337532e-012	-1.337532e-012	-1.371087e-012	-1.371087e-012	-9.081572e-008	-9.081572e-008	-7.000009e-002	-7.000009e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440790e-016	4.440790e-016	6.443643e-016	6.443643e-016	2.270359e-016	2.270359e-016	0.000000e+000	-2.625329e-028	-5.896893e-028	6.711153e-016	6.711153e-016	2.675063e-017	2.675063e-017	-2.270356e-016	-2.270360e-016	-6.711149e-016	0.000000e+000	0.000000e+000
1.329431071999434e-003	-7.000010e-002	-7.000010e-002	0.000000e+000	-1.471165e-012	-1.471165e-012	-1.505668e-012	-1.505668e-012	-9.839481e-008	-9.839481e-008	-7.000010e-002	-7.000010e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440803e-016	4.440803e-016	6.606398e-016	6.606398e-016	2.459833e-016	2.459833e-016	0.000000e+000	2.827277e-028	-5.876698e-028	6.900627e-016	6.900627e-016	2.942330e-017	2.942330e-017	-2.459839e-016	-2.459839e-016	-6.900631e-016	0.000000e+000	0.000000e+000
1.431831071999492e-003	-7.000010e-002	-7.000010e-002	0.000000e+000	-1.608125e-012	-1.608125e-012	-1.643576e-012	-1.643576e-012	-1.059739e-007	-1.059739e-007	-7.000010e-002	-7.000010e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440786e-016	4.440786e-016	6.768479e-016	6.768479e-016	2.649307e-016	2.649307e-016	0.000000e+000	-2.827277e-028	-6.351277e-028	7.090104e-016	7.090104e-016	3.216250e-017	3.216250e-017	-2.649299e-016	-2.649312e-016	-7.090104e-016	0.000000e+000	0.000000e+000
1.534231071999550e-003	-7.000011e-002	-7.000011e-002	0.000000e+000	-1.748398e-012	-1.748398e-012	-1.784795e-012	-1.784795e-012	-1.135530e-007	-1.135530e-007	-7.000011e-002	-7.000011e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440795e-016	4.440795e-016	6.929894e-016	6.929894e-016	2.838781e-016	2.838781e-016	0.000000e+000	-3.029226e-028	-6.795563e-028	7.279565e-016	7.279565e-016	3.496795e-017	3.496795e-017	-2.838786e-016	-2.838778e-016	-7.279573e-016	0.000000e+000	0.000000e+000
1.636631071999608e-003	-7.000012e-002	-7.000012e-002	0.000000e+000	-1.891969e-012	-1.891969e-012	-1.929315e-012	-1.929315e-012	-1.211321e-007	-1.211321e-007	-7.000012e-002	-7.000012e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440795e-016	4.440795e-016	7.090653e-016	7.090653e-016	3.028255e-016	3.028255e-016	0.000000e+000	-1.817535e-028	-8.401053e-028	7.469055e-016	7.469055e-016	3.783938e-017	3.783938e-017	-3.028273e-016	-3.028248e-016	-7.469047e-016	0.000000e+000	0.000000e+000
1.739031071999666e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.038826e-012	-2.038826e-012	-2.077119e-012	-2.077119e-012	-1.287112e-007	-1.287112e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.440795e-016	4.440795e-016	7.250763e-016	7.250763e-016	3.217729e-016	3.217729e-016	0.000000e+000	-4.442865e-028	-9.774302e-028	7.658524e-016	7.658524e-016	4.077653e-017	4.077653e-017	-3.217717e-016	-3.217722e-016	-7.658528e-016	0.000000e+000	0.000000e+000
1.841431071999724e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.107117e-012	-2.107117e-012	-2.123315e-012	-2.123315e-012	-1.295847e-007	-1.295847e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-1.694066e-021	-1.694066e-021	2.818129e-016	2.818129e-016	3.239563e-016	3.239563e-016	0.000000e+000	-1.898315e-027	-9.754107e-028	3.239553e-016	3.239553e-016	4.214234e-017	4.214234e-017	-3.239559e-016	-3.239572e-016	-3.239553e-016	0.000000e+000	0.000000e+000
1.943831071999782e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.164714e-012	-2.164714e-012	-2.180912e-012	-2.180912e-012	-1.295847e-007	-1.295847e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-1.694066e-021	-1.694066e-021	2.806610e-016	2.806610e-016	3.239563e-016	3.239563e-016	0.000000e+000	-1.857925e-027	-8.885729e-028	3.239553e-016	3.239553e-016	4.329429e-017	4.329429e-017	-3.239562e-016	-3.239562e-016	-3.239553e-016	0.000000e+000	0.000000e+000
2.046231071999638e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.222076e-012	-2.222076e-012	-2.238274e-012	-2.238274e-012	-1.295848e-007	-1.295848e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-4.235165e-022	-4.235165e-022	2.795142e-016	2.795142e-016	3.239563e-016	3.239563e-016	0.000000e+000	-1.898315e-027	-1.019839e-027	3.239549e-016	3.239549e-016	4.444153e-017	4.444153e-017	-3.239545e-016	-3.239571e-016	-3.239557e-016	0.000000e+000	0.000000e+000
2.148631071999474e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.279204e-012	-2.279204e-012	-2.295401e-012	-2.295401e-012	-1.295848e-007	-1.295848e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-8.470329e-022	-8.470329e-022	2.783712e-016	2.783712e-016	3.239563e-016	3.239563e-016	0.000000e+000	-1.918510e-027	-9.976251e-028	3.239549e-016	3.239549e-016	4.558407e-017	4.558407e-017	-3.239548e-016	-3.239577e-016	-3.239553e-016	0.000000e+000	0.000000e+000
2.251031071999310e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.336275e-012	-2.336275e-012	-2.352475e-012	-2.352475e-012	-1.295997e-007	-1.295997e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.772671e-016	2.772671e-016	3.239933e-016	3.239933e-016	0.000000e+000	-5.250658e-028	-1.175340e-027	3.239926e-016	3.239926e-016	4.672551e-017	4.672551e-017	-3.239914e-016	-3.239939e-016	-3.239926e-016	0.000000e+000	0.000000e+000
2.353431071999146e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.392944e-012	-2.392944e-012	-2.409144e-012	-2.409144e-012	-1.295998e-007	-1.295998e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.761354e-016	2.761354e-016	3.239933e-016	3.239933e-016	0.000000e+000	-5.048710e-028	-1.134950e-027	3.239943e-016	3.239943e-016	4.785888e-017	4.785888e-017	-3.239895e-016	-3.239958e-016	-3.239943e-016	0.000000e+000	0.000000e+000
2.455831071998982e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.449381e-012	-2.449381e-012	-2.465580e-012	-2.465580e-012	-1.295998e-007	-1.295998e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.750050e-016	2.750050e-016	3.239933e-016	3.239933e-016	0.000000e+000	-5.654555e-028	-1.292470e-027	3.239926e-016	3.239926e-016	4.898761e-017	4.898761e-017	-3.239915e-016	-3.239936e-016	-3.239926e-016	0.000000e+000	0.000000e+000
2.558231071998818e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.505586e-012	-2.505586e-012	-2.521786e-012	-2.521786e-012	-1.295999e-007	-1.295999e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.738809e-016	2.738809e-016	3.239933e-016	3.239933e-016	0.000000e+000	-3.130200e-028	-7.512480e-028	3.239926e-016	3.239926e-016	5.011173e-017	5.011173e-017	-3.239917e-016	-3.239951e-016	-3.239926e-016	0.000000e+000	0.000000e+000
2.660631071998654e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.561563e-012	-2.561563e-012	-2.577762e-012	-2.577762e-012	-1.295999e-007	-1.295999e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.727626e-016	2.727626e-016	3.239933e-016	3.239933e-016	0.000000e+000	-2.423381e-028	-5.593970e-028	3.239930e-016	3.239930e-016	5.123125e-017	5.123125e-017	-3.239919e-016	-3.239936e-016	-3.239939e-016	0.000000e+000	0.000000e+000
2.763031071998490e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.617310e-012	-2.617310e-012	-2.633510e-012	-2.633510e-012	-1.296000e-007	-1.296000e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-4.235165e-022	-4.235165e-022	2.716468e-016	2.716468e-016	3.239933e-016	3.239933e-016	0.000000e+000	-5.351632e-028	-1.237944e-027	3.239934e-016	3.239934e-016	5.234620e-017	5.234620e-017	-3.239913e-016	-3.239943e-016	-3.239930e-016	0.000000e+000	0.000000e+000
2.865431071998326e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.672830e-012	-2.672830e-012	-2.689029e-012	-2.689029e-012	-1.296000e-007	-1.296000e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-4.235165e-022	-4.235165e-022	2.705364e-016	2.705364e-016	3.239933e-016	3.239933e-016	0.000000e+000	-4.139942e-028	-9.612744e-028	3.239939e-016	3.239939e-016	5.345659e-017	5.345659e-017	-3.239922e-016	-3.239947e-016	-3.239930e-016	0.000000e+000	0.000000e+000
2.967831071998162e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.728122e-012	-2.728122e-012	-2.744322e-012	-2.744322e-012	-1.296001e-007	-1.296001e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-4.235165e-022	-4.235165e-022	2.694310e-016	2.694310e-016	3.239933e-016	3.239933e-016	0.000000e+000	-5.250658e-028	-1.157164e-027	3.239939e-016	3.239939e-016	5.456244e-017	5.456244e-017	-3.239908e-016	-3.239954e-016	-3.239934e-016	0.000000e+000	0.000000e+000
3.070231071997998e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.783189e-012	-2.783189e-012	-2.799388e-012	-2.799388e-012	-1.296002e-007	-1.296002e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.683301e-016	2.683301e-016	3.239933e-016	3.239933e-016	0.000000e+000	-5.048710e-028	-1.124852e-027	3.239930e-016	3.239930e-016	5.566378e-017	5.566378e-017	-3.239924e-016	-3.239936e-016	-3.239939e-016	0.000000e+000	0.000000e+000
3.172631071997834e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.838030e-012	-2.838030e-012	-2.854230e-012	-2.854230e-012	-1.296002e-007	-1.296002e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.672324e-016	2.672324e-016	3.239933e-016	3.239933e-016	0.000000e+000	-4.038968e-028	-9.107873e-028	3.239939e-016	3.239939e-016	5.676060e-017	5.676060e-017	-3.239914e-016	-3.239948e-016	-3.239930e-016	0.000000e+000	0.000000e+000
3.275031071997670e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.892647e-012	-2.892647e-012	-2.908847e-012	-2.908847e-012	-1.296003e-007	-1.296003e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.235165e-022	4.235165e-022	2.661409e-016	2.661409e-016	3.239933e-016	3.239933e-016	0.000000e+000	-4.745787e-028	-1.052151e-027	3.239930e-016	3.239930e-016	5.785295e-017	5.785295e-017	-3.239916e-016	-3.239942e-016	-3.239939e-016	0.000000e+000	0.000000e+000
3.377431071997506e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.947041e-012	-2.947041e-012	-2.963241e-012	-2.963241e-012	-1.296003e-007	-1.296003e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-4.235165e-022	-4.235165e-022	2.650517e-016	2.650517e-016	3.239933e-016	3.239933e-016	0.000000e+000	-7.976962e-028	-1.752912e-027	3.239926e-016	3.239926e-016	5.894083e-017	5.894083e-017	-3.239912e-016	-3.239938e-016	-3.239926e-016	0.000000e+000	0.000000e+000
3.479831071997342e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.001213e-012	-3.001213e-012	-3.017413e-012	-3.017413e-012	-1.296004e-007	-1.296004e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.235165e-022	4.235165e-022	2.639696e-016	2.639696e-016	3.239933e-016	3.239933e-016	0.000000e+000	-7.270142e-028	-1.563081e-027	3.239930e-016	3.239930e-016	6.002426e-017	6.002426e-017	-3.239913e-016	-3.239938e-016	-3.239939e-016	0.000000e+000	0.000000e+000
3.582231071997178e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.055164e-012	-3.055164e-012	-3.071363e-012	-3.071363e-012	-1.296004e-007	-1.296004e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-4.235165e-022	-4.235165e-022	2.628893e-016	2.628893e-016	3.239933e-016	3.239933e-016	0.000000e+000	-8.885729e-028	-1.960919e-027	3.239926e-016	3.239926e-016	6.110327e-017	6.110327e-017	-3.239923e-016	-3.239940e-016	-3.239926e-016	0.000000e+000	0.000000e+000
3.684631071997014e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.108893e-012	-3.108893e-012	-3.125093e-012	-3.125093e-012	-1.296005e-007	-1.296005e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.235165e-022	4.235165e-022	2.618156e-016	2.618156e-016	3.239933e-016	3.239933e-016	0.000000e+000	-4.846762e-028	-1.054171e-027	3.239930e-016	3.239930e-016	6.217786e-017	6.217786e-017	-3.239927e-016	-3.239935e-016	-3.239934e-016	0.000000e+000	0.000000e+000
3.787031071996850e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.162403e-012	-3.162403e-012	-3.178603e-012	-3.178603e-012	-1.296005e-007	-1.296005e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.235165e-022	4.235165e-022	2.607458e-016	2.607458e-016	3.239933e-016	3.239933e-016	0.000000e+000	-8.784755e-028	-1.904373e-027	3.239930e-016	3.239930e-016	6.324807e-017	6.324807e-017	-3.239917e-016	-3.239934e-016	-3.239939e-016	0.000000e+000	0.000000e+000
3.889431071996686e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.215695e-012	-3.215695e-012	-3.231894e-012	-3.231894e-012	-1.296006e-007	-1.296006e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.596800e-016	2.596800e-016	3.239933e-016	3.239933e-016	0.000000e+000	-9.390600e-028	-2.065932e-027	3.239939e-016	3.239939e-016	6.431389e-017	6.431389e-017	-3.239924e-016	-3.239941e-016	-3.239939e-016	0.000000e+000	0.000000e+000
3.991831071996892e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.268768e-012	-3.268768e-012	-3.284968e-012	-3.284968e-012	-1.296006e-007	-1.296006e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-4.235165e-022	-4.235165e-022	2.586172e-016	2.586172e-016	3.239933e-016	3.239933e-016	0.000000e+000	-5.957478e-028	-1.365171e-027	3.239926e-016	3.239926e-016	6.537537e-017	6.537537e-017	-3.239936e-016	-3.239936e-016	-3.239926e-016	0.000000e+000	0.000000e+000
4.094231071997172e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.321625e-012	-3.321625e-012	-3.337825e-012	-3.337825e-012	-1.296007e-007	-1.296007e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.235165e-022	4.235165e-022	2.575618e-016	2.575618e-016	3.239933e-016	3.239933e-016	0.000000e+000	-4.947736e-028	-1.128892e-027	3.239943e-016	3.239943e-016	6.643250e-017	6.643250e-017	-3.239909e-016	-3.239951e-016	-3.239943e-016	0.000000e+000	0.000000e+000
4.196631071997452e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.374265e-012	-3.374265e-012	-3.390465e-012	-3.390465e-012	-1.296007e-007	-1.296007e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.235165e-022	4.235165e-022	2.565085e-016	2.565085e-016	3.239933e-016	3.239933e-016	0.000000e+000	-6.765271e-028	-1.508555e-027	3.239930e-016	3.239930e-016	6.748531e-017	6.748531e-017	-3.239927e-016	-3.239935e-016	-3.239939e-016	0.000000e+000	0.000000e+000
4.299031071997733e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.426691e-012	-3.426691e-012	-3.442891e-012	-3.442891e-012	-1.296008e-007	-1.296008e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.554601e-016	2.554601e-016	3.239933e-016	3.239933e-016	0.000000e+000	-6.563323e-028	-1.516632e-027	3.239939e-016	3.239939e-016	6.853382e-017	6.853382e-017	-3.239903e-016	-3.239954e-016	-3.239939e-016	0.000000e+000	0.000000e+000
4.401431071998013e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.478902e-012	-3.478902e-012	-3.495102e-012	-3.495102e-012	-1.296008e-007	-1.296008e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.544158e-016	2.544158e-016	3.239933e-016	3.239933e-016	0.000000e+000	-7.674039e-028	-1.758970e-027	3.239939e-016	3.239939e-016	6.957804e-017	6.957804e-017	-3.239906e-016	-3.239961e-016	-3.239939e-016	0.000000e+000	0.000000e+000
4.503831071998293e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.530900e-012	-3.530900e-012	-3.547099e-012	-3.547099e-012	-1.296009e-007	-1.296009e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.235165e-022	4.235165e-022	2.533763e-016	2.533763e-016	3.239933e-016	3.239933e-016	0.000000e+000	-7.169168e-028	-1.613568e-027	3.239943e-016	3.239943e-016	7.061799e-017	7.061799e-017	-3.239927e-016	-3.239936e-016	-3.239943e-016	0.000000e+000	0.000000e+000
4.606231071998573e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.582685e-012	-3.582685e-012	-3.598884e-012	-3.598884e-012	-1.296009e-007	-1.296009e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.523389e-016	2.523389e-016	3.239933e-016	3.239933e-016	0.000000e+000	-6.462349e-028	-1.403541e-027	3.239930e-016	3.239930e-016	7.165369e-017	7.165369e-017	-3.239901e-016	-3.239965e-016	-3.239926e-016	0.000000e+000	0.000000e+000
4.708631071998853e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.634258e-012	-3.634258e-012	-3.650458e-012	-3.650458e-012	-1.296010e-007	-1.296010e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-4.235165e-022	-4.235165e-022	2.513074e-016	2.513074e-016	3.239933e-016	3.239933e-016	0.000000e+000	-6.563323e-028	-1.522691e-027	3.239926e-016	3.239926e-016	7.268516e-017	7.268516e-017	-3.239918e-016	-3.239931e-016	-3.239926e-016	0.000000e+000	0.000000e+000
